Date,Catégorie,Produit,Région,Ventes,Client,Année,Tendance_saisonnière,Tendance_annuelle
2022-01-01,Mode,T-shirt,Ouest,2062,53,2022-10-01,5517.98046875,5527.355902777777
2022-01-01,Mode,T-shirt,Ouest,6161,58,2022-11-01,5517.98046875,5527.355902777777
2022-01-01,Mode,T-shirt,Ouest,7541,95,2022-12-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Nord,5729,5,2022-01-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Nord,8330,87,2022-02-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Nord,9924,75,2022-03-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Nord,7801,76,2022-04-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Nord,8241,58,2022-05-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Nord,3539,17,2022-06-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Nord,2542,46,2022-07-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Nord,2191,42,2022-08-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Nord,7938,66,2022-09-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Nord,2540,29,2022-10-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Nord,6541,83,2022-11-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Nord,2365,17,2022-12-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Sud,9702,71,2022-01-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Sud,5312,45,2022-02-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Sud,4141,31,2022-03-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Sud,2810,61,2022-04-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Sud,3923,54,2022-05-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Sud,5186,74,2022-06-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Sud,6977,19,2022-07-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Sud,5268,13,2022-08-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Sud,5849,92,2022-09-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Sud,4709,58,2022-10-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Sud,7619,72,2022-11-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Sud,4072,3,2022-12-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Est,1504,63,2022-01-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Est,2531,25,2022-02-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Est,1823,33,2022-03-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Est,6029,6,2022-04-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Est,3105,44,2022-05-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Est,7316,61,2022-06-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Est,5910,21,2022-07-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Est,5175,85,2022-08-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Est,6348,36,2022-09-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Est,7190,49,2022-10-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Est,6645,15,2022-11-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Est,4486,1,2022-12-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Ouest,9053,3,2022-01-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Ouest,3703,87,2022-02-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Ouest,9120,75,2022-03-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Ouest,2353,96,2022-04-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Ouest,6063,76,2022-05-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Ouest,8575,28,2022-06-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Ouest,5468,8,2022-07-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Ouest,7819,90,2022-08-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Ouest,4719,58,2022-09-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Ouest,8483,50,2022-10-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Ouest,1539,92,2022-11-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Canapé,Ouest,5964,41,2022-12-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Nord,5835,64,2022-01-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Nord,7042,63,2022-02-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Nord,8312,73,2022-03-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Nord,7132,84,2022-04-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Nord,3779,29,2022-05-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Nord,2581,35,2022-06-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Nord,4324,6,2022-07-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Nord,6713,69,2022-08-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Nord,2838,25,2022-09-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Nord,1009,56,2022-10-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Nord,9989,5,2022-11-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Nord,2015,33,2022-12-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Sud,3193,96,2022-01-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Sud,8449,63,2022-02-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Sud,4925,59,2022-03-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Sud,7938,49,2022-04-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Sud,5000,98,2022-05-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Sud,8266,1,2022-06-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Sud,1404,55,2022-07-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Sud,3000,69,2022-08-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Sud,6989,3,2022-09-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Sud,2460,23,2022-10-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Sud,8140,53,2022-11-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Sud,5809,74,2022-12-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Est,5178,17,2022-01-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Est,8245,73,2022-02-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Est,6997,1,2022-03-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Est,5780,77,2022-04-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Est,8939,62,2022-05-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Est,5544,32,2022-06-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Est,4419,95,2022-07-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Est,8239,39,2022-08-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Est,1249,34,2022-09-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Est,1770,50,2022-10-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Est,5363,65,2022-11-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Est,2077,5,2022-12-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Ouest,8901,57,2022-01-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Ouest,7544,47,2022-02-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Ouest,2252,85,2022-03-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Ouest,5673,75,2022-04-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Ouest,5530,38,2022-05-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Ouest,7881,38,2022-06-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Ouest,7241,82,2022-07-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Ouest,7941,79,2022-08-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Ouest,8002,51,2022-09-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Ouest,2331,38,2022-10-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Ouest,8648,88,2022-11-01,5517.98046875,5527.355902777777
2022-01-01,Mode,Peluche,Ouest,6115,30,2022-12-01,5517.98046875,5527.355902777777
2022-01-01,Maison,Ordinateur,Nord,5854,51,2022-01-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Nord,3180,29,2022-02-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Nord,8043,10,2022-03-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Nord,7327,17,2022-04-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Nord,6449,17,2022-05-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Nord,4579,84,2022-06-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Nord,5164,34,2022-07-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Nord,8941,53,2022-08-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Nord,6569,77,2022-09-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Nord,7269,43,2022-10-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Nord,2906,23,2022-11-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Nord,8350,80,2022-12-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Sud,7238,75,2022-01-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Sud,7031,8,2022-02-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Sud,9472,67,2022-03-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Sud,2887,67,2022-04-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Sud,1666,93,2022-05-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Sud,1671,50,2022-06-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Sud,7777,51,2022-07-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Sud,8570,21,2022-08-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Sud,6124,82,2022-09-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Sud,5777,61,2022-10-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Sud,7677,21,2022-11-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Sud,7981,1,2022-12-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Est,7376,12,2022-01-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Est,3393,46,2022-02-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Est,3593,49,2022-03-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Est,8240,26,2022-04-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Est,7190,86,2022-05-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Est,7493,63,2022-06-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Est,5143,61,2022-07-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Est,5432,26,2022-08-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Est,2276,52,2022-09-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Est,1302,56,2022-10-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Est,9717,90,2022-11-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Est,9150,78,2022-12-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Ouest,1364,26,2022-01-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Ouest,5621,59,2022-02-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Ouest,6126,3,2022-03-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Ouest,2646,23,2022-04-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Ouest,3797,18,2022-05-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Ouest,8673,38,2022-06-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Ouest,7882,15,2022-07-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Ouest,9152,28,2022-08-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Ouest,9905,39,2022-09-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Ouest,2976,17,2022-10-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Ouest,7229,90,2022-11-01,5517.98046875,5454.20703125
2022-01-01,Maison,Ordinateur,Ouest,1125,44,2022-12-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Nord,5632,17,2022-01-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Nord,4596,84,2022-02-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Nord,7168,68,2022-03-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Nord,8561,67,2022-04-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Nord,1232,18,2022-05-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Nord,7371,86,2022-06-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Nord,8943,40,2022-07-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Nord,7891,83,2022-08-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Nord,3472,6,2022-09-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Nord,3739,26,2022-10-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Nord,2761,59,2022-11-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Nord,1876,70,2022-12-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Sud,4812,33,2022-01-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Sud,2460,22,2022-02-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Sud,2733,70,2022-03-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Sud,6622,4,2022-04-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Sud,7986,62,2022-05-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Sud,4735,55,2022-06-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Sud,9434,31,2022-07-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Sud,2063,36,2022-08-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Sud,6342,6,2022-09-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Sud,8489,84,2022-10-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Sud,9195,79,2022-11-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Sud,9837,94,2022-12-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Est,3551,51,2022-01-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Est,6560,66,2022-02-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Est,1846,75,2022-03-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Est,7316,44,2022-04-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Est,7469,26,2022-05-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Est,9915,97,2022-06-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Est,5208,12,2022-07-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Est,3048,90,2022-08-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Est,2828,11,2022-09-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Est,7988,3,2022-10-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Est,4744,6,2022-11-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Est,1009,5,2022-12-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Ouest,7038,10,2022-01-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Ouest,3219,2,2022-02-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Ouest,3060,40,2022-03-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Ouest,2619,65,2022-04-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Ouest,2342,73,2022-05-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Ouest,3832,9,2022-06-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Ouest,2994,15,2022-07-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Ouest,4490,94,2022-08-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Ouest,8984,69,2022-09-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Ouest,1235,50,2022-10-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Ouest,2908,75,2022-11-01,5517.98046875,5454.20703125
2022-01-01,Maison,T-shirt,Ouest,6256,34,2022-12-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Nord,3635,99,2022-01-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Nord,3560,40,2022-02-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Nord,4391,22,2022-03-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Nord,6951,93,2022-04-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Nord,9007,11,2022-05-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Nord,7413,60,2022-06-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Nord,7941,35,2022-07-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Nord,5820,37,2022-08-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Nord,3898,78,2022-09-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Nord,8577,62,2022-10-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Nord,5227,89,2022-11-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Nord,2065,89,2022-12-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Sud,7943,51,2022-01-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Sud,8804,38,2022-02-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Sud,6984,23,2022-03-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Sud,5670,15,2022-04-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Sud,3712,17,2022-05-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Sud,2248,66,2022-06-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Sud,2997,53,2022-07-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Sud,4687,51,2022-08-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Sud,2970,70,2022-09-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Sud,6765,67,2022-10-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Sud,2202,72,2022-11-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Sud,6567,15,2022-12-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Est,6742,29,2022-01-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Est,6408,94,2022-02-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Est,1922,36,2022-03-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Est,3204,38,2022-04-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Est,2120,27,2022-05-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Est,1950,33,2022-06-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Est,6373,68,2022-07-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Est,3645,66,2022-08-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Est,5612,74,2022-09-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Est,7028,31,2022-10-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Est,7371,88,2022-11-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Est,8863,15,2022-12-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Ouest,4228,8,2022-01-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Ouest,3371,76,2022-02-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Ouest,4756,2,2022-03-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Ouest,1094,36,2022-04-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Ouest,1793,43,2022-05-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Ouest,3116,20,2022-06-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Ouest,7166,47,2022-07-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Ouest,1345,46,2022-08-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Ouest,9554,12,2022-09-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Ouest,8783,62,2022-10-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Ouest,1984,97,2022-11-01,5517.98046875,5454.20703125
2022-01-01,Maison,Canapé,Ouest,8790,60,2022-12-01,5517.98046875,5454.20703125
2022-01-01,Maison,Peluche,Nord,4531,68,2022-01-01,5517.98046875,5454.20703125
2022-01-01,Maison,Peluche,Nord,4876,72,2022-02-01,5517.98046875,5454.20703125
2022-01-01,Maison,Peluche,Nord,1126,92,2022-03-01,5517.98046875,5454.20703125
2022-01-01,Maison,Peluche,Nord,7024,51,2022-04-01,5517.98046875,5454.20703125
2022-01-01,Maison,Peluche,Nord,8196,78,2022-05-01,5517.98046875,5454.20703125
2022-01-01,Maison,Peluche,Nord,4368,86,2022-06-01,5517.98046875,5454.20703125
2022-01-01,Maison,Peluche,Nord,2792,46,2022-07-01,5517.98046875,5454.20703125
2022-01-01,Maison,Peluche,Nord,6732,21,2022-08-01,5517.98046875,5454.20703125
2022-01-01,Maison,Peluche,Nord,4417,36,2022-09-01,5517.98046875,5454.20703125
